player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
10610,2024,4.836842105263158,5.2105263157894735,1.4912280701754386,2.875,57.0
10652,2024,3.7731707317073173,3.2926829268292686,1.3463414634146342,1.88,136.66666666666666
10652,2025,3.1751879699248122,3.857142857142857,1.3909774436090225,3.238095238095238,133.0
10652,2026,3.2434511434511437,3.031185031185031,1.2661122661122661,2.675,160.33333333333334
10685,2024,5.242857142857143,4.285714285714286,1.4285714285714286,1.125,21.0
10685,2025,1.3857142857142857,3.8571428571428577,1.7142857142857144,,2.333333333333333
10749,2025,24.1,108.0,15.0,0.3333333333333333,0.3333333333333333
10783,2024,4.7105263157894735,6.110526315789474,1.5789473684210527,1.894736842105263,63.333333333333336
10783,2026,5.08371335504886,5.276872964169382,1.4267100977198697,1.5675675675675675,102.33333333333333
10812,2024,4.115384615384616,7.061538461538462,1.984615384615385,1.1538461538461537,21.666666666666664
10863,2024,4.04980694980695,5.108108108108109,1.5984555984555986,1.6285714285714286,86.33333333333333
10863,2025,3.251898734177215,5.468354430379747,1.2911392405063291,5.0,26.333333333333332
10863,2026,5.26,6.480000000000001,1.6800000000000002,3.5,8.333333333333332
10909,2025,4.918181818181818,8.181818181818182,2.0,3.0,11.0
11222,2025,3.6055432372505543,4.370288248337029,1.5033259423503325,1.7413793103448276,150.33333333333334
11222,2026,3.256521739130435,4.989130434782608,1.3695652173913042,3.268292682926829,153.33333333333334
11229,2025,0.09999999999999964,2.7,1.5000000000000002,,3.333333333333333
11232,2024,3.85,6.75,1.840909090909091,1.75,29.333333333333332
11232,2025,6.629411764705882,8.894117647058822,1.8352941176470587,1.1538461538461537,28.333333333333336
11242,2024,4.1,6.75,1.75,0.5,4.0
11242,2025,6.1,14.727272727272728,2.8636363636363638,2.0,7.333333333333333
11284,2024,2.6609756097560977,3.951219512195122,1.0975609756097562,11.0,13.666666666666666
11284,2025,5.579591836734695,4.683673469387755,1.316326530612245,2.3333333333333335,32.666666666666664
11284,2026,4.814285714285715,5.4,1.4571428571428573,,11.666666666666666
11300,2025,6.6,27.0,4.5,0.3333333333333333,2.0
11308,2024,2.6517241379310343,2.793103448275862,1.1436781609195403,5.947368421052632,174.0
11308,2025,2.7842105263157895,5.11578947368421,1.6210526315789473,5.357142857142857,95.0
11308,2026,2.5063829787234044,3.217021276595745,1.225531914893617,5.25,156.66666666666666
11310,2024,3.2493506493506494,3.448051948051948,1.3246753246753247,2.1864406779661016,154.0
11310,2025,3.6134615384615385,4.776923076923077,1.4076923076923076,2.2142857142857144,173.33333333333334
11310,2026,3.3630480167014616,4.903966597077244,1.4718162839248434,2.943396226415094,159.66666666666666
11311,2024,3.4375,3.3750000000000004,1.35,1.7,26.666666666666664
11318,2024,2.9549848942598187,3.6706948640483383,1.1601208459214503,3.1785714285714284,110.33333333333333
11318,2025,4.031914893617022,4.882978723404255,1.3148936170212766,3.7857142857142856,156.66666666666666
